year	box office rank (excl. animation/doc)	box office rank (orig.)	title	ID	imdb	in collection?	frames	fps	Runtime (mins)	UPC	black	east_asian	hispanic_latino	south_asian	white	men	women	entropy	lead black	lead east_asian	lead hispanic_latino	lead south_asian	lead white	lead men	lead women	non-lead black	non-lead east_asian	non-lead hispanic_latino	non-lead south_asian	non-lead white	non-lead men	non-lead women	boxofficemojo	gross	theaters	total gross	release date	distributor	genres	director name	director IMDB id	director gender	awards (N/A)
2000	17	20	Me, Myself & Irene	me_myself_and_irene	tt0183505	Y	167722	23.97602403	116.59	024543016380	0.1432017602	0	0.02132739531	0	0.8446023204	0.8112528214	0.1887471786	0.133	0	0	0	0	1	1	0	0.2714527395	0	0.04042813353	0	0.7054287198	0.6759195934	0.3240804066	/release/rl274892289/?ref_=bo_yld_table_20	$90,570,999	3,087	$90,570,999	Jun 23	Twentieth Century Fox	Comedy	Peter Farrelly	nm0268380	male	
2000	18	21	Space Cowboys	space_cowboys	tt0186566	Y	187659	23.97602402	130.45	085391872221	0.02818045804	0	0.0222462554	0	0.9715421642	0.8263577902	0.1736422098	0.084	0	0	0	0	1	1	0	0.03657215164	0	0.02887083755	0	0.9630678719	0.7781588937	0.2218411063	/release/rl3782247937/?ref_=bo_yld_table_21	$90,107,204	2,835	$90,464,773	August 4	Warner Bros.	Adventure,Thriller,Action	Clint Eastwood	nm0000142	male	
2000	19	22	Scream 3	scream_3	tt0134084	Y	167713	23.97602404	116.58	191329205167	0	0.0001271018353	0.005761680011	0	0.99423832	0.4478542564	0.5521457436	0	0	0	0	0	1	0.4540670605	0.5459329395	0	0.0002168358539	0.009829431669	0	0.9901705683	0.444084375	0.555915625	/release/rl3614410241/?ref_=bo_yld_table_22	$89,143,175	3,467	$89,143,175	Feb 4	Dimension Films	Mystery,Horror	Wes Craven	nm0000127	male	
2000	20	23	Unbreakable	unbreakable	tt0217869	Y	153469	23.97602405	106.68	786936144772	0.2469103188	0	0.0004973352936	0.004476017642	0.7481163282	0.7805645545	0.2194354455	0.314	0	0	0	0	1	1	0	0.466545131	0	0.0009397313193	0.008457581874	0.5240575558	0.581291266	0.418708734	/release/rl3195438593/?ref_=bo_yld_table_23	$88,304,876	2,708	$95,011,339	Nov 22	Walt Disney Studios Motion Pictures	Drama,Sci-Fi,Mystery	M. Night Shyamalan	nm0796117	male	
2000	21	24	U-571	u571	tt0141926	Y	167212	23.97602405	116.24	025192078521	0.06038085827	0	0.04856226409	0	0.8989664501	0.9964199244	0.003580075588	0.242	0	0	0	0	1	1	0	0.08200228808	0	0.06595164236	0	0.8627879348	0.995287602	0.004712397979	/release/rl1249281537/?ref_=bo_yld_table_24	$77,122,415	2,820	$77,122,415	Apr 21	Universal Pictures	War,Action	Jonathan Mostow	nm0609236	male	
2000	22	25	Hollow Man	hollow_man	tt0164052	Y	202559	29.97002997	112.65	043396050723	0.05204197948	0	0.02604142919	0	0.9349373059	0.5024378047	0.4975621953	0.163	0	0	0	0	1	0	1	0.07564763287	0	0.03785352699	0	0.9054256036	0.7283271039	0.2716728961	/release/rl4065953281/?ref_=bo_yld_table_25	$73,209,340	2,956	$73,209,340	August 4	Sony Pictures Entertainment (SPE)	Sci-Fi,Horror,Action	Paul Verhoeven	nm0000682	male	
2000	23	26	Stuart Little	stuart_little	tt0164912	Y	121681	23.97602407	84.59	043396430099	0	0.001859135352	0.01036977365	0	0.9924181396	0.6069758551	0.3930241449	0	0	0	0	0	1	0.5011266452	0.4988733548	0	0.00485260771	0.02706658421	0	0.9802102659	0.7497582205	0.2502417795	/release/rl1433568769/?ref_=bo_yld_table_26	$72,701,240	3,151	$140,035,367	December 17	Sony Pictures Entertainment (SPE)	Family,Comedy,Adventure	Rob Minkoff	nm0591450	male	
2000	24	27	Shaft	shaft_2000	tt0162650	Y	142848	23.97602407	99.30	097363361947	0.6669509409	0	0.029224425	0	0.3704735538	0.8291167059	0.1708832941	0.664	1	0	0	0	0	1	0	0.5186992894	0	0.04223322702	0	0.5353841419	0.7627538567	0.2372461433	/release/rl2322499073/?ref_=bo_yld_table_27	$70,334,258	2,433	$70,334,258	Jun 16	Paramount Pictures	Crime,Thriller,Action	John Singleton	nm0005436	male	
2000	25	28	Green Mile, The	green.mile_tt0120689	tt0120689	Y	271399	23.97602401	188.66	053939273328	0.09290263165	0	0.01074075361	0.002641638937	0.8985356085	0.9367470264	0.06325297357	0.084	0	0	0	0	1	1	0	0.1344921484	0	0.01554904316	0.00382421563	0.8531132675	0.9092303555	0.09076964445	/release/rl1297581569/?ref_=bo_yld_table_28	$69,839,360	2,875	$136,801,374	Dec 10	Warner Bros.	Drama,Fantasy,Crime	Frank Darabont	nm0001104	male	
2000	26	29	The Kid	kid_tt0219854	tt0219854	Y	187049	29.97002997	104.02	717951008664	0.0132779791	0	0.008842134891	0.0004981880871	0.9818027654	0.7589991874	0.2410008126	0.061	0	0	0	0	1	1	0	0.02957077711	0	0.01969191231	0.001109491796	0.9594737749	0.4869987604	0.5130012396	/release/rl4216292865/?ref_=bo_yld_table_29	$69,691,949	2,343	$69,691,949	Jul 7	Walt Disney Studios Motion Pictures	Family,Comedy,Fantasy	Jon Turteltaub	nm0005509	male	
2000	27	31	Road Trip	road.trip_tt0215129	tt0215129	Y	169374	29.97002997	94.19	883929302901	0.02619926199	0.01329739391	0.04018392528	0	0.9366155443	0.8588731533	0.1411268467	0.07	0	0	0	0	1	1	0	0.03481432107	0.01766995349	0.05339753756	0	0.9157729408	0.8166415663	0.1833584337	/release/rl1684833793/?ref_=bo_yld_table_31	$68,540,777	2,654	$68,540,777	May 19	DreamWorks Distribution	Comedy	Todd Phillips	nm0680846	male	
2000	28	32	Bring It On	bring.it.on_tt0204946	tt0204946	Y	142074	23.97602404	98.76	025192096020	0.0597260274	0.05816272312	0.09968534662	0.007486924035	0.8469771689	0.2774864534	0.7225135466	0.288	0	0	0	0	1	0	1	0.08591286902	0.0836641349	0.1433923283	0.01076956148	0.7798843986	0.3787652848	0.6212347152	/release/rl2085193217/?ref_=bo_yld_table_32	$68,337,590	2,466	$68,379,000	Aug 25	Universal Pictures	Sport,Comedy,Romance	Peyton Reed	nm0715636	male	
2000	29	33	Rules of Engagement	rules.of.engage_tt0160797	tt0160797	Y	183259	23.97602402	127.39	097363321743	0.2540888074	0.002817980356	0.05166753304	0.02125933627	0.7163210309	0.9771785294	0.0228214706	0.654	0	0	0.1	0	1	1	0	0.3799028481	0.004213325152	0.02773533773	0.03178606126	0.5758551925	0.9669400046	0.03305999537	/release/rl3412887041/?ref_=bo_yld_table_33	$61,335,230	3,220	$61,335,230	April 7	Paramount Pictures	War,Drama,Thriller	William Friedkin	nm0001243	male	
2000	30	34	The Cell	cell_tt0209958	tt0209958	Y	154326	23.97602404	107.28	794043515026	0.1204794928	0.001122600114	0.2633085558	0	0.6244812646	0.591840726	0.408159274	0.621	0.05237023559	0	0.4189618847	0	0.5286678797	0.4762976441	0.5237023559	0.2138277276	0.002661197703	0.04997538966	0	0.7557998359	0.7300028629	0.2699971371	/release/rl3964175873/?ref_=bo_yld_table_34	$61,334,059	2,476	$61,334,059	Aug 18	New Line Cinema	Sci-Fi,Horror,Crime	Tarsem Singh	nm0802248	male	
2000	31	35	Mission to Mars	mission.to.mars_tt0183523	tt0183523	Y	162937	23.97602404	113.26	717951008398	0.1881492995	0	0.002791850261	0	0.8090588503	0.7981985513	0.2018014487	0.478	0	0	0	0	1	1	0	0.2769408413	0	0.004109382082	0	0.7189497766	0.7135554042	0.2864445958	/release/rl3596781057/?ref_=bo_yld_table_35	$60,883,407	3,101	$60,883,407	Mar 10	Walt Disney Studios Motion Pictures	Adventure,Sci-Fi,Thriller	Brian De Palma	nm0000361	male	
2000	32	36	Coyote Ugly	coyote.ugly_tt0200550	tt0200550	Y	144913	23.97602405	100.73	786936144505	0.01423586881	0.0004187020237	0.02571684494	0	0.9831467228	0.3278403764	0.6721596236	0.006	0	0	0	0	1	0	1	0.02795663735	0.0008222540397	0.05050317038	0	0.9669032522	0.5782767285	0.4217232715	/release/rl1900905985/?ref_=bo_yld_table_36	$60,786,269	2,664	$60,786,269	Aug 4	Walt Disney Studios Motion Pictures	Music,Comedy,Drama	David McNally	nm0573589	male	
2000	33	37	Snow Day	snow.day_tt0184907	tt0184907	Y	128223	23.97602404	89.13	097363366447	0	0	0.03168387178	0	0.9683161282	0.5616019262	0.4383980738	0	0	0	0	0	1	1	0	0	0	0.04035595145	0	0.9596440485	0.4715772938	0.5284227062	/release/rl57705985/?ref_=bo_yld_table_37	$60,020,107	2,717	$60,020,107	Feb 11	Paramount Pictures	Family,Comedy,Adventure	Chris Koch	nm0462277	male	
2000	34	39	American Beauty	american_beauty	tt0169547	Y	218659	29.97002997	121.60	667068538229	0	0.0004866349195	0.006312929426	6.08E-05	0.995015468	0.5689986638	0.4310013362	0	0	0	0	0	1	1	0	0	0.000673730139	0.008740044434	8.42E-05	0.9930990784	0.4093851883	0.5906148117	/release/rl2839774721/?ref_=bo_yld_table_39	$59,267,786	1,990	$130,096,601	Sep 15	DreamWorks Distribution	Drama	Sam Mendes	nm0005222	male	
2000	35	40	Next Friday	next.friday_tt0195945	tt0195945	Y	176551	29.97002997	98.18	883929320905	0.8410731392	0.001120440777	0.07597394447	0.002169532731	0.1005813608	0.9305553779	0.06944462205	0.359	1	0	0	0	0	1	0	0.7648472171	0.001657836601	0.1124132471	0.003210103419	0.1488230924	0.8988083592	0.1011916408	/release/rl845645313/?ref_=bo_yld_table_40	$57,328,603	1,420	$57,328,603	Jan 12	New Line Cinema	Comedy	Steve Carr	nm0139867	male	
2000	36	41	The Whole Nine Yards	whole.nine.yard_tt0190138	tt0190138	Y	142278	23.97602404	98.90	883929082193	0.09389624992	0	0.01127377986	0.0372713183	0.8580638789	0.7475150806	0.2524849194	0.312	0	0	0	0.1	0.9	1	0	0.1496863116	0	0.01797228884	0	0.8331468159	0.6116813616	0.3883186384	/release/rl2054915585/?ref_=bo_yld_table_41	$57,262,492	2,910	$57,262,492	Feb 18	Warner Bros.	Comedy,Crime	Jonathan Lynn	nm0528718	male	
2000	37	42	Shanghai Noon	shanghai.noon_tt0184894	tt0184894	Y	158775	23.97602403	110.37	786936758436	0.006038995443	0.5787994066	0	0.01961640352	0.4091226025	0.902205616	0.09779438397	0.744	0	0.5605669029	0	0	0.4394330971	1	0	0.02544196429	0.6373794643	0	0.08264285714	0.3117366071	0.6885624089	0.3114375911	/release/rl4050552321/?ref_=bo_yld_table_42	$56,937,502	2,751	$56,937,502	May 26	Walt Disney Studios Motion Pictures	Comedy,Adventure,Action	Tom Dey	nm0223359	male	
2000	38	43	Romeo Must Die	romeo.must.die_tt0165929	tt0165929	Y	165510	23.97602403	115.05	085391812821	0.6104338843	0.3621683341	0.03009134406	0.01832753371	0.02652566333	0.8036114394	0.1963885606	0.436	0	1	0	0	0	1	0	0.8637825445	0.09744875977	0.04258016865	0.02593401859	0.03753462178	0.7363932845	0.2636067155	/release/rl2674689537/?ref_=bo_yld_table_43	$55,973,336	2,641	$55,973,336	Mar 22	Warner Bros.	Crime,Thriller,Action	Andrzej Bartkowiak	nm0005647	male	
2000	39	44	102 Dalmatians	102.dalmatians_tt0211181	tt0211181	Y	144097	23.97602405	100.17	786936768978	0	8.11E-05	0.02598751089	0	0.9982754865	0.5194696503	0.4805303497	0	0	0	0.03093636318	0	1	0.3093636318	0.6906363682	0	2.99E-04	0.0127056306	0	0.9936471847	0.9327278074	0.06727219264	/release/rl927041025/?ref_=bo_yld_table_44	$55,552,178	2,704	$66,957,026	Nov 22	Walt Disney Studios Motion Pictures	Family,Comedy,Adventure	Kevin Lima	nm0510674	male	
2000	40	45	The Cider House Rules	cider.house.rul_tt0124315	tt0124315	Y	225464	29.97002997	125.38	032429351685	0.1948306576	0	0.01489193767	0	0.8108062332	0.7456860862	0.2543139138	0.117	0	0	0	0	1	1	0	0.3128722196	0	0.02391447861	0	0.6961798801	0.5898456279	0.4101543721	/release/rl2219542017/?ref_=bo_yld_table_45	$54,535,422	1,738	$57,545,092	Dec 10	Miramax	Drama,Romance	Lasse Hallström	nm0002120	male	
2000	41	46	Final Destination	final.destinati_tt0195714	tt0195714	Y	140986	23.97602404	98.00	794043183096	0.02571918712	0	0.03614410135	0	0.9520673881	0.7274413237	0.2725586763	0.111	0	0	0	0	1	1	0	0.04221584448	0	0.05932744896	0	0.9213227198	0.5700144661	0.4299855339	/release/rl3193144833/?ref_=bo_yld_table_46	$53,331,147	2,587	$53,331,147	Mar 17	New Line Cinema	Thriller,Horror	James Wong	nm0939128	male	
2000	42	47	The Talented Mr. Ripley	talented.mr..ri_tt0134119	tt0134119	Y	200053	23.97602403	139.06	032429283863	0	0	0.01983459206	0	0.9999791119	0.8072604006	0.1927395994	0	0	0	0	0	1	1	0	0	0	0.03808867217	0	0.9999598882	0.6479567714	0.3520432286	/release/rl1433765377/?ref_=bo_yld_table_47	$51,726,616	2,369	$81,298,265	Dec 25	Paramount Pictures	Drama,Thriller,Crime	Anthony Minghella	nm0005237	male	
2000	43	48	Galaxy Quest	galaxy.quest_tt0177789	tt0177789	Y	146926	23.97602404	102.13	032429256959	0.07917410949	0.002518519491	0.02174332773	0.007521409057	0.8908190606	0.8255119886	0.1744880114	0.216	0	0	0	0	1	1	0	0.1066893213	0.003393775276	0.02929974071	0.01013530854	0.8528756383	0.7677084651	0.2322915349	/release/rl1347782145/?ref_=bo_yld_table_48	$51,665,118	2,450	$71,583,916	Dec 25	DreamWorks Distribution	Comedy,Adventure,Sci-Fi	Dean Parisot	nm0661751	male	
2000	44	50	The Hurricane	hurricane_tt0174856	tt0174856	Y	208951	23.97602401	145.25	025192071928	0.4947327252	0.001476789527	0.01538190095	0	0.4963918344	0.8654740301	0.1345259699	0.462	1	0	0	0	0	1	0	0.2849441513	0.002089957219	0.02176851497	0	0.7024952974	0.816263227	0.183736773	/release/rl3797452289/?ref_=bo_yld_table_50	$50,336,689	2,148	$50,699,241	Dec 29	Universal Pictures	Sport,Drama,Biography	Norman Jewison	nm0422484	male	
2000	45	51	Vertical Limit	vertical.limit_tt0190865	tt0190865	Y	179041	23.97602404	124.46	043396050662	0.0149221705	0	0.03579066046	0.01693791824	0.9349041679	0.8032482409	0.1967517591	0.073	0	0	0	0	1	1	0	0.02004935376	0	0.04808815265	0.02275770236	0.9125375651	0.7444364146	0.2555635854	/release/rl1702462977/?ref_=bo_yld_table_51	$49,834,850	2,602	$69,243,859	Dec 8	Sony Pictures Entertainment (SPE)	Adventure,Drama,Action	Martin Campbell	nm0132709	male	
2000	46	52	Men of Honor	men.of.honor_tt0203019	tt0203019	Y	182149	23.97602404	126.62	024543016663	0.4734704782	0	0.01410722237	0.002899634874	0.5273488289	0.8339147466	0.1660852534	0.477	0.5362720859	0	0	0	0.4637279141	1	0	0.3828277993	0	0.03446842769	0.007084729536	0.6191740285	0.6245938705	0.3754061295	/release/rl157451777/?ref_=bo_yld_table_52	$47,357,207	2,188	$48,818,921	Nov 10	Twentieth Century Fox	Drama,Biography	George Tillman Jr.	nm0863387	male	
2000	47	55	Frequency	frequency_tt0186151	tt0186151	Y	213460	29.97002997	118.71	794043505829	0.1139947258	0	0.07446212603	0	0.8491688642	0.9009396292	0.09906037075	0.431	0	0	0.1109562026	0	0.9445218987	1	0	0.3392509201	0	0.002348993289	0	0.6607490799	0.7390798425	0.2609201575	/release/rl3377628673/?ref_=bo_yld_table_55	$45,010,278	2,631	$45,010,278	Apr 28	New Line Cinema	Drama,Mystery,Crime	Gregory Hoblit	nm0387706	male	
2000	48	56	The Replacements	replacements_tt0191397	tt0191397	Y	170207	23.97602402	118.32	883929091591	0.2002072381	0.0692578903	0.03865752786	0	0.7755333465	0.9022930957	0.09770690432	0.304	0.05394080409	0.1618224123	0	0	0.9460591959	1	0	0.3096455458	0	0.06758155583	0	0.6479438519	0.8376726002	0.1623273998	/release/rl2624423425/?ref_=bo_yld_table_56	$44,737,059	2,754	$44,737,059	Aug 11	Warner Bros.	Sport,Comedy	Howard Deutch	nm0222043	male	
2000	49	58	Miss Congeniality	miss.congeniali_tt0212346	tt0212346	Y	158569	23.97602405	110.23	883929082186	0.1025541306	0.04981723625	0.1720870423	0.03312215234	0.7540872362	0.4201742726	0.5798257274	0.562	0	0	0.1	0	1	0	1	0.1517525947	0.0737161421	0.2066694794	0.04901189773	0.6361150958	0.6001431424	0.3998568576	/release/rl3848439297/?ref_=bo_yld_table_58	$41,784,460	2,668	$106,807,667	Dec 22	Warner Bros.	Comedy,Crime,Action	Donald Petrie	nm0677953	male	
2001	0	1	Harry Potter and the Sorcerer's Stone	harry_potter_sorcerers_stone	tt0241527	Y	219175	23.97602401	152.36	883929266579	0.01714016725	0.001156753614	0.001127679016	0	0.9822894168	0.7937918886	0.2062081114	0.09	0	0	0	0	1	1	0	0.02776189355	0.001873591443	0.001826499378	0	0.971314205	0.6711019248	0.3288980752	/release/rl1416332801/?ref_=bo_yld_table_1	$288,516,414	3,672	$317,575,550	Nov 16	Warner Bros.	Family,Adventure,Fantasy	Chris Columbus	nm0001060	male	
2001	1	4	Rush Hour 2	rush_hour_2	tt0266915	Y	161927	29.97002997	90.05	794043540424	0.4011336088	0.4631880165	0.07230027548	0.005792699725	0.09664738292	0.8623608188	0.1376391812	0.906	0.5118826868	0.4881173132	0	0	0	1	0	0.1047746835	0.396478481	0.2657721519	0.02129367089	0.3552708861	0.5801896856	0.4198103144	/release/rl795837953/?ref_=bo_yld_table_4	$226,164,286	3,118	$226,164,286	Aug 3	New Line Cinema	Comedy,Crime,Action	Brett Ratner	nm0711840	male	
2001	2	5	The Mummy Returns	mummy_returns_fs	tt0209163	Y	186616	23.97602404	129.72	025192137921	0.0520220286	0.01245684695	0.1070349745	0.05093190038	0.8407693572	0.7301014464	0.2698985536	0.283	0	0	0.04609845173	0	1	0.5390154827	0.4609845173	0.08663039387	0.02074393457	0.1475738288	0.08481504295	0.7348389967	0.8415078496	0.1584921504	/release/rl3580200449/?ref_=bo_yld_table_5	$202,019,785	3,553	$202,019,785	May 4	Universal Pictures	Adventure,Fantasy,Action	Stephen Sommers	nm0814085	male	
2001	3	6	Pearl Harbor	pearl_harbor	tt0213149	Y	263934	23.97602401	183.47	786936164282	0.02841138898	0.03077786003	0.02850449103	0.006404200276	0.9244652355	0.7828600046	0.2171399954	0.026	0	0	0	0	1	1	0	0.03594704979	0.03894118897	0.03606484566	0.008102810687	0.9044308625	0.7315712087	0.2684287913	/release/rl543720961/?ref_=bo_yld_table_6	$198,542,554	3,255	$198,542,554	May 25	Walt Disney Studios Motion Pictures	History,Drama,Action	Michael Bay	nm0000881	male	
2001	4	7	Jurassic Park III	jurassic_park_3	tt0163025	Y	132858	23.97602405	92.35	025192148705	0.01283603778	0	0.01665173165	0	0.9862242674	0.8150463513	0.1849536487	0.039	0	0	0	0	1	1	0	0.01816717226	0	0.0235676213	0	0.9805028536	0.7402306909	0.2597693091	/release/rl3210577409/?ref_=bo_yld_table_7	$181,171,875	3,462	$181,171,875	July 18	Universal Pictures	Adventure,Sci-Fi,Action	Joe Johnston	nm0002653	male	
2001	5	8	Planet of the Apes	planet_of_the_apes_2001	tt0133152	Y	172581	23.97602404	119.97	024543028970	0.07041580897	0.00166735282	0.04234458625	0.01978386167	0.9118032112	0.79166819	0.20833181	0.269	0	0	0	0	1	1	0	0.1735829908	0.004110214645	0.104384229	0.04876947278	0.7825848683	0.5588201138	0.4411798862	/release/rl3379070465/?ref_=bo_yld_table_8	$179,737,919	3,530	$180,011,740	Jul 27	Twentieth Century Fox	Adventure,Sci-Fi,Action	Tim Burton	nm0000318	male	
2001	6	9	Hannibal	hannibal	tt0212985	Y	189213	23.97602404	131.53	027616865403	0.0313726901	0	0.05453346284	0.00048206641	0.9348394911	0.6501605256	0.3498394744	0.048	0	0	0	0	1	0	1	0.04925168019	0	0.08561155142	0.0007567913553	0.8977051526	0.9586794996	0.04132050036	/release/rl357991937/?ref_=bo_yld_table_9	$165,092,268	3,292	$165,092,268	Feb 9	Metro-Goldwyn-Mayer (MGM)	Drama,Thriller,Crime	Ridley Scott	nm0000631	male	
2001	7	10	The Lord of the Rings: The Fellowship of the Ring	lotr_fellowship	tt0120737	Y	320702	29.97002997	178.35	883929266579	0	0	0.01896302541	0	0.9742884098	0.9452078354	0.05479216458	0	0	0	0	0	1	1	0	0	0	0.02584395689	0	0.9649586913	0.9282836672	0.07171633276	/release/rl4200695297/?ref_=bo_yld_table_10	$163,871,215	3,381	$313,364,114	Dec 19	New Line Cinema	Adventure,Drama,Action	Peter Jackson	nm0001392	male	
2001	8	11	American Pie 2	american.pie.2_tt0252866	tt0252866	Y	159200	23.97602406	110.67	025192073526	0	0.01809175724	0.04171780321	0.00983552948	0.9627693886	0.7732894328	0.2267105672	0.01	0	0	0	0	1	1	0	0	0.02522439565	0.05816496209	0.01371316693	0.948091296	0.6943123469	0.3056876531	/release/rl2604893697/?ref_=bo_yld_table_11	$145,103,595	3,157	$145,103,595	Aug 10	Universal Pictures	Comedy	J.B. Rogers	nm0736930	male	
2001	9	12	The Fast and the Furious	fast_and_the_furious	tt0232500	Y	192109	29.97002997	106.83	025192294921	0.08598672653	0.04709154792	0.1845920359	0	0.8284081593	0.8585871105	0.1414128895	0.222	0	0	0	0	1	1	0	0.1391508987	0.07620747386	0.2987222415	0	0.7223157595	0.7835911887	0.2164088113	/release/rl928220673/?ref_=bo_yld_table_12	$144,533,925	2,899	$144,533,925	Jun 22	Universal Pictures	Crime,Thriller,Action	Rob Cohen	nm0003418	male	
2001	10	13	Ocean's Eleven	oceans_11_fs	tt0240772	Y	167681	23.97602404	116.56	085391163190	0.08479669768	0.01813585758	0.06754692626	0.003427365137	0.8300402033	0.9251537763	0.07484622366	0.16	0	0	0.1067511849	0	0.8932488151	1	0	0.1302430764	0.02785568245	0.04653559406	0.005264244852	0.7961638545	0.8887702538	0.1112297462	/release/rl409372161/?ref_=bo_yld_table_13	$132,148,523	3,075	$183,417,150	Dec 7	Warner Bros.	Thriller,Crime	Steven Soderbergh	nm0001752	male	
2001	11	14	Lara Croft: Tomb Raider	lara_croft_tomb_raider	tt0146316	Y	144672	23.97602406	100.57	883929620692	0	0	0.05144342533	0	1	0.5006667392	0.4993332608	0	0	0	0.1	0	1	0	1	0	0	0	0	1	0.9950242029	0.004975797074	/release/rl1767867905/?ref_=bo_yld_table_14	$131,168,070	3,349	$131,168,070	Jun 15	Paramount Pictures	Adventure,Fantasy,Action	Simon West	nm0922346	male	
2001	12	15	Traffic	traffic	tt0181865	Y	212111	23.97602401	147.45	025192229923	0.09430428252	0.003464026241	0.2313854572	0.01508920634	0.7617753901	0.7516487209	0.2483512791	0.422	0	0	0.1294090311	0	0.9137273126	1	0	0.1341151595	0.004926376824	0.274435156	0.02145916666	0.6976283637	0.6592478747	0.3407521253	/release/rl1115129345/?ref_=bo_yld_table_15	$123,821,766	1,755	$124,115,725	Dec 27	USA Films	Drama,Thriller,Crime	Steven Soderbergh	nm0001752	male	
2001	13	16	Cast Away	castaway	tt0162222	Y	206864	23.97602404	143.80	024543686927	0.001492186582	0	0.0006462225355	0	0.9978615909	0.8187609266	0.1812390734	0.011	0	0	0	0	1	1	0	0.005550699301	0	0.002403846154	0	0.9920454545	0.4336975077	0.5663024923	/release/rl2772993537/?ref_=bo_yld_table_16	$123,211,641	3,061	$233,632,142	Dec 22	Twentieth Century Fox	Romance,Adventure,Drama	Robert Zemeckis	nm0000709	male	
2001	14	17	Crouching Tiger, Hidden Dragon	crouching_tiger_hidden_dragon	tt0190332	Y	172993	23.97602404	120.25	043396059900	0	0.8863052569	0.02162584628	0.1182815611	0.07016726404	0.3182169028	0.6817830972	0	0	0.9	0	0.1414196715	0.0528601095	0	1	0	0.8626993166	0.05890280942	0.07839787396	0.1	0.8070667279	0.1929332721	/release/rl2739766785/?ref_=bo_yld_table_17	$116,297,316	2,027	$128,078,872	Dec 8	Sony Pictures Classics	Adventure,Drama,Action	Ang Lee	nm0000487	male	
2001	15	18	Dr. Dolittle 2	dr_dolittle_2_fs	tt0240462	Y	125736	23.97602408	87.40	024543498308	0.851331604	0.0002766969304	0.03053898256	0.002292837585	0.1821761061	0.792388664	0.207611336	0.098	1	0	0	0	0	1	0	0.5845475414	0.0007732270146	0.08534090451	0.006407313439	0.5090894446	0.4792322535	0.5207677465	/release/rl1112442369/?ref_=bo_yld_table_18	$112,952,899	3,053	$112,952,899	Jun 22	Twentieth Century Fox	Family,Comedy,Fantasy	Steve Carr	nm0139867	male	
2001	16	19	Spy Kids	spy_kids	tt0227538	Y	126231	23.97602404	87.75	031398134381	0	0.01186442466	0.2737963627	0.01922127516	0.7370026161	0.629765747	0.370234253	0.379	0	0	0.1561792874	0	0.8438207126	0.4794023752	0.5205976248	0	0.02021351162	0.3565644039	0.03274743445	0.6618338995	0.7332454521	0.2667545479	/release/rl1903396353/?ref_=bo_yld_table_19	$112,719,001	3,191	$112,719,001	Mar 30	Miramax	Comedy,Adventure,Action	Robert Rodriguez	nm0001675	male	
2001	17	20	The Princess Diaries	princess_diaries_fs	tt0247638	Y	166107	23.97602402	115.47	786936166972	0	0.01267305881	0.05813589612	0	0.9657916398	0.2621609665	0.7378390335	0.035	0	0	0	0	1	0	1	0	0.02158618686	0.09902363239	0	0.9417324525	0.4221474524	0.5778525476	/release/rl4033578497/?ref_=bo_yld_table_20	$108,164,921	2,749	$108,248,956	August 3	Walt Disney Studios Motion Pictures	Family,Comedy,Romance	Garry Marshall	nm0005190	male	
2001	18	21	The Others	others	tt0230600	Y	187442	29.97002997	104.24	786936166552	0	0	0.005525621661	0	1	0.1707206813	0.8292793187	0	0	0	0	0	1	0	1	0	0	0.01045559253	0	1	0.3146916119	0.6853083881	/release/rl711558657/?ref_=bo_yld_table_21	$96,522,687	2,843	$96,522,687	Aug 10	Miramax	Thriller,Mystery,Horror	Alejandro Amenábar	nm0024622	male	
2001	19	22	Legally Blonde	legally_blonde	tt0250494	Y	138113	23.97602406	96.01	027616868268	0.006774372486	0.0004114084963	0.02730396462	0.004315166644	0.9866400099	0.3058106472	0.6941893528	0	0	0	0	0	1	0	1	0.01158238603	0.0007033997655	0.04668256122	0.00737779417	0.9771579488	0.4827489933	0.5172510067	/release/rl861832705/?ref_=bo_yld_table_22	$96,520,674	2,725	$96,520,674	Jul 13	Metro-Goldwyn-Mayer (MGM)	Comedy,Romance	Robert Luketic	nm0525659	male	
2001	20	23	America's Sweethearts	americas_sweethearts	tt0265029	Y	148585	23.97602405	103.29	043396063938	0.006175155827	0	0.08004910911	0.0166926903	0.9793905433	0.6426741081	0.3573258919	0	0	0	0.03153292233	0	0.9684670777	0.7016524645	0.2983475355	0.01624621093	0	0.1591741068	0.04391678124	0.997205612	0.5574982398	0.4425017602	/release/rl2940438017/?ref_=bo_yld_table_23	$93,607,673	3,011	$93,607,673	Jul 20	Revolution Studios	Comedy,Romance	Joe Roth	nm0005387	male	
2001	21	24	Cats & Dogs	cats_and_dogs	tt0239395	Y	125517	23.97602407	87.25	085392229321	0	0	0	0	1	0.4504222524	0.5495777476	0	0	0	0	0	1	0.4920347301	0.5079652699	0	0	0	0	1	0.3009761388	0.6990238612	/release/rl2370340353/?ref_=bo_yld_table_24	$93,385,515	3,040	$93,385,515	Jul 4	Warner Bros.	Comedy,Adventure,Action	Lawrence Guterman	nm0349183	male	
